COUNTTIME,6005,6006,6007,6008,6009,6010,6011,6012,6013,6014,6015,6016,6017,6019,6020,6021,6022,6023,6024,6025,6026
2018/6/2 6:00,27.5,28.575,28,26.5,28.01666666,25.40833333,27.24999999,27.275,28.08333333,27.69999999,26.75833333,28,27.63333333,28.43333333,28.39166666,27.24166666,28,28.3,28.85833333,26.79166666,25.80833333
2018/6/2 7:00,27.5,28.60833333,28.03333333,26.5,28,25.47499999,27.30833333,27.25,28.1,27.72499999,26.70833333,28,27.70833333,28.5,28.375,27.3,28.09999999,28.425,28.91666666,27.025,25.85833333
2018/6/2 8:00,27.5,28.67499999,28.13333333,26.6,28.1,25.5,27.39166666,27.25833333,28.10833333,27.78333333,26.73333333,28.06666666,27.78333333,28.50833333,28.39999999,27.3,28.22499999,28.625,29.025,27.61666666,25.95833333
2018/6/2 9:00,27.59166666,28.73333333,28.325,26.78333333,28.19166666,25.53333333,27.49999999,27.3,28.21666666,27.90833333,26.70833333,28.20833333,27.86666666,28.7,28.58333333,27.525,28.55833333,28.94166666,29.23333333,27.59166666,26.03333333
2018/6/2 10:00,27.66666666,28.15,27.72499999,26.70833333,27.65,26.26666666,26.65833333,26.83333333,27.79166666,27.23333333,26.69999999,26.85833333,26.95833333,27.63333333,27.75833333,27.60833333,27.275,28.04999999,28.39166666,27.24166666,26.03333333
2018/6/2 11:00,27.45833333,27.13333333,26.83333333,25.42499999,26.73333333,25.45,25.48333333,26.20833333,26.97499999,26.325,25.55833333,25.59999999,25.71666666,26.26666666,26.8,27.12499999,26.14999999,26.81666666,27.225,26.13333333,25.96666666
2018/6/2 12:00,27.19166666,26.84999999,26.65833333,25.01666666,26.375,24.72499999,25.09999999,26.34166666,26.65833333,26.01666666,24.675,25.44166666,25.31666666,26.00833333,26.63333333,26.91666666,26,26.50833333,26.93333333,25.14166666,24.76666666
2018/6/2 13:00,27.12499999,26.875,26.58333333,24.86666666,26.25833333,24.54166666,25,26.14166666,26.51666666,26.075,24.60833333,25.20833333,25.11666666,26.23333333,26.825,27.08333333,25.89166666,26.35833333,26.84166666,24.49166666,24.025
2018/6/2 14:00,27.05,26.825,26.67499999,24.9,26.325,24.50833333,25.03333333,26.08333333,26.51666666,26.35,24.74166666,25.01666666,24.925,26.49166666,27.3,27.25833333,25.50833333,26.11666666,27.23333333,24.25833333,24.05
2018/6/2 15:00,27.025,26.875,26.47499999,24.79166666,26.325,24.5,25.10833333,26.15833333,26.52499999,26.075,24.78333333,25.34166666,24.89999999,26.42499999,26.84166666,27.13333333,25.61666666,26.14166666,27.04166666,24.34166666,24.00833333
2018/6/2 16:00,27.11666666,26.78333333,26.38333333,24.76666666,26.26666666,24.425,24.925,25.97499999,26.475,25.86666666,24.79166666,25.18333333,24.78333333,26.01666666,26.675,27.20833333,25.45833333,25.74999999,26.76666666,24.15833333,23.91666666
2018/6/2 17:00,27.175,26.83333333,26.31666666,24.69166666,26.28333333,24.40833333,24.88333333,25.67499999,26.44166666,25.45833333,24.77499999,24.89166666,24.89166666,26.06666666,26.46666666,27.23333333,25.18333333,25.65833333,26.65833333,23.97499999,24.14999999
2018/6/2 18:00,27.16666666,26.83333333,26.64166666,24.875,26.14999999,24.44166666,24.95,25.525,26.52499999,26.30833333,24.96666666,24.94166666,24.88333333,26.47499999,27.25,27.45833333,25.25,25.50833333,27.2,23.78333333,24.51666666
2018/6/2 19:00,27.1,26.81666666,26.63333333,24.91666666,26.04166666,24.41666666,24.91666666,25.01666666,26.58333333,26.44166666,24.95,24.83333333,24.9,26.61666666,27.33333333,27.73333333,25.03333333,25.55,27.09166666,23.7,24.23333333
2018/6/2 20:00,27.16666666,26.80833333,26.66666666,24.65833333,26.175,24.4,25.05833333,25.175,26.55833333,26.26666666,25.09166666,24.80833333,25.00833333,26.68333333,27.11666666,27.69166666,24.95833333,25.575,27.19166666,23.61666666,24.28333333
2018/6/2 21:00,27.15833333,26.9,26.675,24.78333333,26.34166666,24.51666666,25.23333333,25.97499999,26.59999999,26.36666666,25.24166666,24.775,25.10833333,26.725,27.16666666,27.38333333,24.69166666,25.53333333,27.025,23.53333333,24.29166666
2018/6/2 22:00,27.04166666,26.73333333,26.43333333,24.84999999,26.2,24.40833333,25.09999999,25.84999999,26.50833333,26.24166666,25.08333333,24.64166666,24.96666666,26.45833333,26.98333333,26.98333333,24.49166666,25.125,26.65,23.71666666,24.30833333
2018/6/2 23:00,27.35833333,26.96666666,26.46666666,25.11666666,26.36666666,24.95833333,25.45,26.25,26.70833333,26.3,25.72499999,25.35833333,25.52499999,26.90833333,27.025,27.05833333,25.39166666,25.53333333,27.45,24.49166666,24.825
2018/6/3 0:00,27.76666666,27.72499999,27.11666666,26.73333333,27.29166666,26.15,26.41666666,27.55833333,27.425,27.02499999,26.2,27.06666666,26.99166666,27.81666666,27.78333333,27.22499999,26.94166666,27.14166666,28.16666666,24.51666666,24.94166666
2018/6/3 1:00,27.54166666,28.04166666,27.3,27.075,27.54166666,25.57499999,26.64166666,27.27499999,27.675,27.125,26.35833333,27.33333333,27.24999999,27.96666666,27.94166666,27.44166666,27.38333333,27.5,28.31666666,24.50833333,24.65
2018/6/3 2:00,27.5,28.19999999,27.575,26.59999999,27.675,25.35833333,26.83333333,27.19999999,27.8,27.30833333,26.39166666,27.53333333,27.39999999,28.125,28.15833333,27.45833333,27.56666666,27.63333333,28.47499999,26.10833333,25.4
2018/6/3 3:00,27.48333333,28.19999999,27.69999999,26.40833333,27.78333333,25.3,26.91666666,27.17499999,27.825,27.41666666,26.31666666,27.625,27.41666666,28.19999999,28.18333333,27.34166666,27.61666666,27.89166666,28.5,26.31666666,25.54166666
2018/6/3 4:00,27.45,28.26666666,27.74166666,26.39999999,27.79166666,25.3,27.00833333,27.13333333,27.88333333,27.48333333,26.28333333,27.69166666,27.38333333,28.19166666,28.16666666,27.3,27.68333333,28.01666666,28.53333333,26.23333333,25.525
2018/6/3 5:00,27.39999999,28.3,27.79166666,26.39999999,27.8,25.3,27,27.1,27.89999999,27.5,26.34166666,27.69166666,27.36666666,28.18333333,28.15833333,27.3,27.69999999,28.01666666,28.5,26.23333333,25.54166666
2018/6/3 6:00,27.39999999,28.3,27.8,26.39999999,27.8,25.325,27,27.10833333,27.89999999,27.55,26.31666666,27.64999999,27.30833333,28.18333333,28.15,27.29166666,27.69999999,28.00833333,28.5,26.23333333,25.59999999
2018/6/3 7:00,27.39999999,28.35833333,27.84166666,26.41666666,27.8,25.4,27.01666666,27.19999999,27.91666666,27.6,26.38333333,27.64999999,27.36666666,28.24999999,28.17499999,27.3,27.68333333,28.025,28.50833333,26.36666666,25.65
2018/6/3 8:00,27.48333333,28.44999999,27.95833333,26.52499999,27.86666666,25.40833333,27.14166666,27.19999999,27.98333333,27.69166666,26.39166666,27.74166666,27.49999999,28.36666666,28.21666666,27.3,27.88333333,28.58333333,28.675,26.90833333,25.775
2018/6/3 9:00,27.5,28.51666666,28.13333333,26.70833333,27.96666666,25.53333333,27.3,27.19166666,28.04166666,27.75833333,26.45,27.91666666,27.65,28.5,28.31666666,27.3,28.21666666,28.70833333,28.9,26.90833333,25.8
2018/6/3 10:00,27.71666666,27.56666666,27.43333333,26.97499999,27.71666666,26.25833333,26.875,26.79166666,27.39166666,26.725,26.27499999,27.45833333,27.33333333,27.11666666,27.11666666,27.29166666,27.91666666,27.72499999,27.70833333,26.73333333,25.84166666
2018/6/3 11:00,27.69166666,27.03333333,26.75,25.675,26.875,25.13333333,25.63333333,26.01666666,26.80833333,26.04166666,25.11666666,26.25,25.97499999,26.14166666,26.69166666,27.30833333,26.08333333,26.50833333,26.79999999,25.33333333,25.46666666
